Code type,Year,recipient_name,Reporting Organisation Narrative,disbursed
Reproductive health care and family planning,2021.0,Ghana,International Planned Parenthood Federation,-0.006207153134880001
Reproductive health care and family planning,2021.0,Ghana,Invest International,0.06455749664
Reproductive health care and family planning,2021.0,Ghana,Stichting Simavi,0.0
Reproductive health care and family planning,2021.0,Ghana,Sweden,0.165474445421675
Reproductive health care and family planning,2021.0,Ghana,U.S. Agency for International Development,6.825898110000002
Reproductive health care and family planning,2021.0,Ghana,UNICEF,1.495628102
Reproductive health care and family planning,2021.0,Ghana,United Nations Population Fund,0.66046817009
Reproductive health care and family planning,2021.0,Ghana,World Health Organization,1.100673069999999
Reproductive health care and family planning,2021.0,Ghana,dance4life,0.00102292146
Reproductive health care and family planning,2021.0,Greece,World Health Organization,0.08254283000000001
Reproductive health care and family planning,2021.0,Grenada,World Health Organization,0.030738869999999998
Reproductive health care and family planning,2021.0,Guatemala,European Commission - International Partnerships,1.53996481611
Reproductive health care and family planning,2021.0,Guatemala,"Foreign Affairs, Trade and Development Canada (DFATD)",0.43770047807405515
Reproductive health care and family planning,2021.0,Guatemala,Sweden,3.0533024962810957
Reproductive health care and family planning,2021.0,Guatemala,U.S. Agency for International Development,5.7802223
Reproductive health care and family planning,2021.0,Guatemala,UNICEF,0.07046542400000001
Reproductive health care and family planning,2021.0,Guatemala,United Nations Population Fund,1.24667775309
Reproductive health care and family planning,2021.0,Guatemala,World Health Organization,0.15654374999999998
Reproductive health care and family planning,2021.0,Guinea,Bill and Melinda Gates Foundation,1.1166248199999997
Reproductive health care and family planning,2021.0,Guinea,Bundesministerium fÃ¼r wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),12.098859997125999
Reproductive health care and family planning,2021.0,Guinea,U.S. Agency for International Development,3.8438931600000004
Reproductive health care and family planning,2021.0,Guinea,UNICEF,2.424505297999999
Reproductive health care and family planning,2021.0,Guinea,United Nations Population Fund,3.7969354629680003
Reproductive health care and family planning,2021.0,Guinea,World Health Organization,0.6300624659999997
Reproductive health care and family planning,2021.0,Guinea-Bissau,UNICEF,0.10519509600000002
Reproductive health care and family planning,2021.0,Guinea-Bissau,United Nations Population Fund,0.783345628826
Reproductive health care and family planning,2021.0,Guinea-Bissau,World Bank,0.31677392000000004
Reproductive health care and family planning,2021.0,Guinea-Bissau,World Health Organization,0.35337276799999995
Reproductive health care and family planning,2021.0,Guyana,"Foreign Affairs, Trade and Development Canada (DFATD)",0.057078866878880016
Reproductive health care and family planning,2021.0,Guyana,UNICEF,0.0
Reproductive health care and family planning,2021.0,Guyana,World Health Organization,0.17583395499999996
Reproductive health care and family planning,2021.0,Haiti,AFD,2.2060345474800003
Reproductive health care and family planning,2021.0,Haiti,"Foreign Affairs, Trade and Development Canada (DFATD)",2.9082825577289118
Reproductive health care and family planning,2021.0,Haiti,U.S. Agency for International Development,25.340669169999995
Reproductive health care and family planning,2021.0,Haiti,UNICEF,1.1526852059999997
Reproductive health care and family planning,2021.0,Haiti,United Nations Population Fund,3.602029631102
Reproductive health care and family planning,2021.0,Haiti,World Bank,1.92448448
Reproductive health care and family planning,2021.0,Haiti,World Health Organization,0.30666541499999994
Reproductive health care and family planning,2021.0,Honduras,European Commission - International Partnerships,1.5053919487200003
Reproductive health care and family planning,2021.0,Honduras,"Foreign Affairs, Trade and Development Canada (DFATD)",0.5033682769018382
Reproductive health care and family planning,2021.0,Honduras,UNICEF,0.103786824
Reproductive health care and family planning,2021.0,Honduras,United Nations Population Fund,0.841468251426
Reproductive health care and family planning,2021.0,Honduras,World Health Organization,0.23463193499999999
Reproductive health care and family planning,2021.0,Hungary,World Health Organization,0.029932115000000013
Reproductive health care and family planning,2021.0,India,Bill and Melinda Gates Foundation,27.1911830875
Reproductive health care and family planning,2021.0,India,Stichting Simavi,0.0024389269005500045
Reproductive health care and family planning,2021.0,India,U.S. Agency for International Development,15.2959036
Reproductive health care and family planning,2021.0,India,UNICEF,51.479522696000004
Reproductive health care and family planning,2021.0,India,United Nations Population Fund,2.705165840236
Reproductive health care and family planning,2021.0,India,World Bank,0.5725
Reproductive health care and family planning,2021.0,India,World Health Organization,4.8815515830000065
Reproductive health care and family planning,2021.0,Indonesia,Bill and Melinda Gates Foundation,2.719871125
Reproductive health care and family planning,2021.0,Indonesia,"Foreign Affairs, Trade and Development Canada (DFATD)",0.287784
Reproductive health care and family planning,2021.0,Indonesia,Plan International Netherlands,0.00033103223999999995
Reproductive health care and family planning,2021.0,Indonesia,Stichting Simavi,0.0
Reproductive health care and family planning,2021.0,Indonesia,U.S. Agency for International Development,13.36722366
Reproductive health care and family planning,2021.0,Indonesia,UNICEF,1.4535754079999998
Reproductive health care and family planning,2021.0,Indonesia,United Nations Population Fund,0.9517986118619999
Reproductive health care and family planning,2021.0,Indonesia,World Health Organization,2.327273247
Reproductive health care and family planning,2021.0,Indonesia,dance4life,0.009609827849999999
Reproductive health care and family planning,2021.0,Iran (Islamic Republic of),UNICEF,0.207446413
Reproductive health care and family planning,2021.0,Iran (Islamic Republic of),United Nations Population Fund,0.49682792557199995
Reproductive health care and family planning,2021.0,Iran (Islamic Republic of),World Health Organization,0.18765749799999978
Reproductive health care and family planning,2021.0,Iraq,"Foreign Affairs, Trade and Development Canada (DFATD)",0.067949
Reproductive health care and family planning,2021.0,Iraq,"Foreign, Commonwealth and Development Office",1.4032849063200001
Reproductive health care and family planning,2021.0,Iraq,Sweden,2.44307632170429
Reproductive health care and family planning,2021.0,Iraq,UNICEF,0.7878753430000002
Reproductive health care and family planning,2021.0,Iraq,United Nations Population Fund,5.952718802692
Reproductive health care and family planning,2021.0,Iraq,World Health Organization,0.27471108100000013
Reproductive health care and family planning,2021.0,Jamaica,European Commission - International Partnerships,1.3905043497269995
Reproductive health care and family planning,2021.0,Jamaica,"Foreign Affairs, Trade and Development Canada (DFATD)",0.03694724685635256
Reproductive health care and family planning,2021.0,Jamaica,UNICEF,0.021031044000000002
Reproductive health care and family planning,2021.0,Jamaica,World Health Organization,0.07150600500000001
Reproductive health care and family planning,2021.0,Jordan,"Foreign Affairs, Trade and Development Canada (DFATD)",0.086119362
Reproductive health care and family planning,2021.0,Jordan,U.S. Agency for International Development,27.879792579999997
Reproductive health care and family planning,2021.0,Jordan,UNICEF,1.3675339740000003
Reproductive health care and family planning,2021.0,Jordan,United Nations Population Fund,3.5758824527580004
Reproductive health care and family planning,2021.0,Jordan,World Health Organization,0.22588214099999998
Reproductive health care and family planning,2021.0,Kazakhstan,UNICEF,0.383315712
Reproductive health care and family planning,2021.0,Kazakhstan,United Nations Population Fund,0.18839995812
Reproductive health care and family planning,2021.0,Kazakhstan,World Health Organization,0.10835909799999996
Reproductive health care and family planning,2021.0,Kenya,Aidsfonds - Soaaids Nederland,0.1131467432032
Reproductive health care and family planning,2021.0,Kenya,Amref Health Africa in Kenya,0.34189016366700004
Reproductive health care and family planning,2021.0,Kenya,Bill and Melinda Gates Foundation,19.04661892
Reproductive health care and family planning,2021.0,Kenya,Bundesministerium fÃ¼r wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),40.6028
Reproductive health care and family planning,2021.0,Kenya,Clinton Health Access Initiative,0.25604819437000004
Reproductive health care and family planning,2021.0,Kenya,"Foreign Affairs, Trade and Development Canada (DFATD)",0.43428719033280944
Reproductive health care and family planning,2021.0,Kenya,"Foreign, Commonwealth and Development Office",4.466069844720001
Reproductive health care and family planning,2021.0,Kenya,International Planned Parenthood Federation,-0.009310729702320001
Reproductive health care and family planning,2021.0,Kenya,MSI Reproductive Choices,3.302861041706
Reproductive health care and family planning,2021.0,Kenya,Mannion Daniels Ltd,0.061464925092078
Reproductive health care and family planning,2021.0,Kenya,Ministry of Foreign Affairs of the Netherlands,0.13504849540000002
Reproductive health care and family planning,2021.0,Kenya,Options Consultancy Services,1.657323856628
Reproductive health care and family planning,2021.0,Kenya,Plan International Netherlands,0.06599488352800001
Reproductive health care and family planning,2021.0,Kenya,Stichting Simavi,0.0
Reproductive health care and family planning,2021.0,Kenya,Sweden,0.1183553210202287
Reproductive health care and family planning,2021.0,Kenya,U.S. Agency for International Development,10.713670310000001
Reproductive health care and family planning,2021.0,Kenya,UHAI EASHRI,0.14476990494077996
Reproductive health care and family planning,2021.0,Kenya,UNICEF,2.132430072999999
Reproductive health care and family planning,2021.0,Kenya,United Nations Population Fund,2.5718081165920004
Reproductive health care and family planning,2021.0,Kenya,World Bank,10.0139598
Reproductive health care and family planning,2021.0,Kenya,World Health Organization,1.3992212320000013
Reproductive health care and family planning,2021.0,Kiribati,New Zealand Ministry of Foreign Affairs and Trade,0.23322665801486245
Reproductive health care and family planning,2021.0,Kiribati,World Health Organization,0.03269346600000001
Reproductive health care and family planning,2021.0,Korea (the Democratic People's Republic of),UNICEF,0.036181
Reproductive health care and family planning,2021.0,Korea (the Democratic People's Republic of),United Nations Population Fund,0.222328418268
Reproductive health care and family planning,2021.0,Korea (the Democratic People's Republic of),World Health Organization,0.9156328829999998
Reproductive health care and family planning,2021.0,Kosovo,UNICEF,0.8421246360000001
Reproductive health care and family planning,2021.0,Kosovo,United Nations Population Fund,0.361973779002
Reproductive health care and family planning,2021.0,Kuwait,World Health Organization,0.000397545
Reproductive health care and family planning,2021.0,Kyrgyzstan,Bundesministerium fÃ¼r wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),4.017587158928
Reproductive health care and family planning,2021.0,Kyrgyzstan,Federal Ministry for Economic Cooperation and Development (BMZ),4.41146048385
Reproductive health care and family planning,2021.0,Kyrgyzstan,U.S. Agency for International Development,0.03338663000000001
Reproductive health care and family planning,2021.0,Kyrgyzstan,UNICEF,0.5002993709999999
Reproductive health care and family planning,2021.0,Kyrgyzstan,United Nations Population Fund,0.43426586798
Reproductive health care and family planning,2021.0,Kyrgyzstan,World Health Organization,0.43246924200000036
Reproductive health care and family planning,2021.0,Lao People's Democratic Republic (the),Ministry for Foreign Affairs of Finland,0.0756455058
Reproductive health care and family planning,2021.0,Lao People's Democratic Republic (the),UNICEF,0.5162161179999999
Reproductive health care and family planning,2021.0,Lao People's Democratic Republic (the),United Nations Population Fund,0.347353293404
Reproductive health care and family planning,2021.0,Lao People's Democratic Republic (the),World Bank,0.9758016000000002
Reproductive health care and family planning,2021.0,Lao People's Democratic Republic (the),World Health Organization,1.0331449689999992
Reproductive health care and family planning,2021.0,Latvia,World Health Organization,0.0019766580000000005
Reproductive health care and family planning,2021.0,Lebanon,"Foreign Affairs, Trade and Development Canada (DFATD)",0.09842212800000001
Reproductive health care and family planning,2021.0,Lebanon,International Planned Parenthood Federation,0.14408400000000002
Reproductive health care and family planning,2021.0,Lebanon,Plan International Netherlands,0.007228325412
Reproductive health care and family planning,2021.0,Lebanon,Sweden,0.0508159874914492
Reproductive health care and family planning,2021.0,Lebanon,UNICEF,0.148568678
Reproductive health care and family planning,2021.0,Lebanon,United Nations Population Fund,1.469499241074
Reproductive health care and family planning,2021.0,Lebanon,World Bank,14.666953320000001
Reproductive health care and family planning,2021.0,Lebanon,World Health Organization,0.11040070500000004
Reproductive health care and family planning,2021.0,Lesotho,UNICEF,0.11088683500000002
Reproductive health care and family planning,2021.0,Lesotho,United Nations Population Fund,0.432455779278
Reproductive health care and family planning,2021.0,Lesotho,World Health Organization,0.40102326299999963
Reproductive health care and family planning,2021.0,Liberia,Bill and Melinda Gates Foundation,0.03392672
Reproductive health care and family planning,2021.0,Liberia,Mannion Daniels Ltd,0.06146492509207799
Reproductive health care and family planning,2021.0,Liberia,Sweden,2.2308349142751664
Reproductive health care and family planning,2021.0,Liberia,U.S. Agency for International Development,12.52280437
Reproductive health care and family planning,2021.0,Liberia,UNICEF,1.2375920640000013
Reproductive health care and family planning,2021.0,Liberia,United Nations Population Fund,1.68759932319
Reproductive health care and family planning,2021.0,Liberia,World Health Organization,0.522275741
Reproductive health care and family planning,2021.0,Libya,UNICEF,2.7698672019999986
Reproductive health care and family planning,2021.0,Libya,United Nations Population Fund,0.9862686899340001
Reproductive health care and family planning,2021.0,Libya,World Health Organization,0.006717978
Reproductive health care and family planning,2021.0,Lithuania,World Health Organization,0.008908969999999999
Reproductive health care and family planning,2021.0,Madagascar,Humanity & Inclusion - Handicap International UK,0.2629434806152
Reproductive health care and family planning,2021.0,Madagascar,International Planned Parenthood Federation,1.516098682900431
Reproductive health care and family planning,2021.0,Madagascar,MSI Reproductive Choices,1.0190901506830001
Reproductive health care and family planning,2021.0,Madagascar,Options Consultancy Services,0.4730222247660002
Reproductive health care and family planning,2021.0,Madagascar,U.S. Agency for International Development,17.739605700000002
Reproductive health care and family planning,2021.0,Madagascar,UNICEF,0.5890543130000003
Reproductive health care and family planning,2021.0,Madagascar,United Nations Population Fund,1.5343512220899997
Reproductive health care and family planning,2021.0,Madagascar,World Health Organization,0.4412717230000004
Reproductive health care and family planning,2021.0,Malawi,Bill and Melinda Gates Foundation,3.6457927934
Reproductive health care and family planning,2021.0,Malawi,Bundesministerium fÃ¼r wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),54.518237091136
Reproductive health care and family planning,2021.0,Malawi,"Foreign Affairs, Trade and Development Canada (DFATD)",0.345719031217672
Reproductive health care and family planning,2021.0,Malawi,"Foreign, Commonwealth and Development Office",4.525727250880001
Reproductive health care and family planning,2021.0,Malawi,International Planned Parenthood Federation,0.8618260854778987
Reproductive health care and family planning,2021.0,Malawi,MSI Reproductive Choices,0.65300465731
Reproductive health care and family planning,2021.0,Malawi,Options Consultancy Services,0.5068095265350001
Reproductive health care and family planning,2021.0,Malawi,Plan International Netherlands,0.073343811198
Reproductive health care and family planning,2021.0,Malawi,Stichting Simavi,0.001982329904449993
Reproductive health care and family planning,2021.0,Malawi,Sweden,0.0455043975373791
Reproductive health care and family planning,2021.0,Malawi,U.S. Agency for International Development,14.477147670000003
Reproductive health care and family planning,2021.0,Malawi,UNICEF,1.0700448569999992
Reproductive health care and family planning,2021.0,Malawi,United Nations Population Fund,3.894448443838
Reproductive health care and family planning,2021.0,Malawi,World Bank,2.95956199
Reproductive health care and family planning,2021.0,Malawi,World Health Organization,0.39939785200000033
Reproductive health care and family planning,2021.0,Malaysia,United Nations Population Fund,0.045924857846
Reproductive health care and family planning,2021.0,Malaysia,World Health Organization,0.027242144
Reproductive health care and family planning,2021.0,Maldives,UNICEF,0.005096764000000001
Reproductive health care and family planning,2021.0,Maldives,United Nations Population Fund,0.168046586994
Reproductive health care and family planning,2021.0,Maldives,World Health Organization,0.08933625
Reproductive health care and family planning,2021.0,Mali,AECID Spanish Agency for International Development Cooperation,0.508455454176
Reproductive health care and family planning,2021.0,Mali,Bill and Melinda Gates Foundation,1.425260985
Reproductive health care and family planning,2021.0,Mali,Cordaid,0.184689001
Reproductive health care and family planning,2021.0,Mali,"Foreign Affairs, Trade and Development Canada (DFATD)",3.051930766781358
Reproductive health care and family planning,2021.0,Mali,MSI Reproductive Choices,1.0955784268320006
Reproductive health care and family planning,2021.0,Mali,Mannion Daniels Ltd,0.020617981201773
Reproductive health care and family planning,2021.0,Mali,Ministry of Foreign Affairs of the Netherlands,18.431252945
Reproductive health care and family planning,2021.0,Mali,Nuffic,0.362016
Reproductive health care and family planning,2021.0,Mali,Plan International Netherlands,0.03933408191999999
Reproductive health care and family planning,2021.0,Mali,Sweden,1.1664872232537433
Reproductive health care and family planning,2021.0,Mali,U.S. Agency for International Development,12.448453530000004
Reproductive health care and family planning,2021.0,Mali,UNICEF,3.7774591389999967
Reproductive health care and family planning,2021.0,Mali,United Nations Population Fund,3.208719205724
Reproductive health care and family planning,2021.0,Mali,World Bank,2.97666402
Reproductive health care and family planning,2021.0,Mali,World Health Organization,0.963544019
Reproductive health care and family planning,2021.0,Malta,World Health Organization,0.0015999920000000002
Reproductive health care and family planning,2021.0,Marshall Islands (the),World Bank,0.05034502
Reproductive health care and family planning,2021.0,Marshall Islands (the),World Health Organization,0.037604400999999996
Reproductive health care and family planning,2021.0,Mauritania,Bill and Melinda Gates Foundation,0.39900779
Reproductive health care and family planning,2021.0,Mauritania,International Planned Parenthood Federation,0.2307130298533835
Reproductive health care and family planning,2021.0,Mauritania,MSI Reproductive Choices,0.13694730335399996
Reproductive health care and family planning,2021.0,Mauritania,UNICEF,1.02046089
Reproductive health care and family planning,2021.0,Mauritania,United Nations Population Fund,0.929739123654
Reproductive health care and family planning,2021.0,Mauritania,World Bank,5.3267406
Reproductive health care and family planning,2021.0,Mauritania,World Health Organization,0.11438125500000001
Reproductive health care and family planning,2021.0,Mauritius,European Commission - International Partnerships,0.298907730495
Reproductive health care and family planning,2021.0,Mauritius,World Health Organization,0.023222952000000005
Reproductive health care and family planning,2021.0,Mexico,UNICEF,0.061986765
Reproductive health care and family planning,2021.0,Mexico,United Nations Population Fund,0.735456364478
Reproductive health care and family planning,2021.0,Mexico,World Health Organization,0.30276889500000004
Reproductive health care and family planning,2021.0,Micronesia (Federated States of),World Health Organization,0.11118339499999996
Reproductive health care and family planning,2021.0,"Middle East, regional",Bill and Melinda Gates Foundation,0.15159530000000002
Reproductive health care and family planning,2021.0,"Middle East, regional",International Planned Parenthood Federation,0.11306112691999995
Reproductive health care and family planning,2021.0,"Middle East, regional",The Open University,0.17135543000400003
Reproductive health care and family planning,2021.0,Moldova (the Republic of),Ministry for Foreign Affairs of Finland,0.032807699999999995
Reproductive health care and family planning,2021.0,Moldova (the Republic of),UNICEF,0.142700349
Reproductive health care and family planning,2021.0,Moldova (the Republic of),United Nations Population Fund,0.116161422696
Reproductive health care and family planning,2021.0,Moldova (the Republic of),World Health Organization,0.11010189099999997
Reproductive health care and family planning,2021.0,Mongolia,UNICEF,0.908427871
Reproductive health care and family planning,2021.0,Mongolia,United Nations Population Fund,0.458477241024
Reproductive health care and family planning,2021.0,Mongolia,World Health Organization,0.3796362569999996
Reproductive health care and family planning,2021.0,Montenegro,UNICEF,0.0
Reproductive health care and family planning,2021.0,Montenegro,World Health Organization,0.004589729999999999
Reproductive health care and family planning,2021.0,Morocco,Aidsfonds - Soaaids Nederland,0.070716714502
Reproductive health care and family planning,2021.0,Morocco,"Foreign Affairs, Trade and Development Canada (DFATD)",0.03997
Reproductive health care and family planning,2021.0,Morocco,UNICEF,0.200093256
Reproductive health care and family planning,2021.0,Morocco,United Nations Population Fund,0.239090988416
Reproductive health care and family planning,2021.0,Morocco,World Health Organization,0.13632767900000003
Reproductive health care and family planning,2021.0,Mozambique,AICS - Italian Agency for Cooperation and Development,0.510932015349
Reproductive health care and family planning,2021.0,Mozambique,Aidsfonds - Soaaids Nederland,0.071852995802
Reproductive health care and family planning,2021.0,Mozambique,"Foreign Affairs, Trade and Development Canada (DFATD)",15.21680057493247
Reproductive health care and family planning,2021.0,Mozambique,"Foreign, Commonwealth and Development Office",8.0737229276
Reproductive health care and family planning,2021.0,Mozambique,Frontline AIDS,0.06608011426399998
Reproductive health care and family planning,2021.0,Mozambique,International Planned Parenthood Federation,1.7494141975875321
Reproductive health care and family planning,2021.0,Mozambique,Ministry of Foreign Affairs of the Netherlands,2.8143699457999998
Reproductive health care and family planning,2021.0,Mozambique,Plan International Netherlands,0.091756333116
Reproductive health care and family planning,2021.0,Mozambique,Sweden,10.38711303408363
Reproductive health care and family planning,2021.0,Mozambique,U.S. Agency for International Development,31.16379318
Reproductive health care and family planning,2021.0,Mozambique,UNICEF,2.0337690720000006
Reproductive health care and family planning,2021.0,Mozambique,United Nations Population Fund,5.089562118144
Reproductive health care and family planning,2021.0,Mozambique,World Bank,2.17120764
Reproductive health care and family planning,2021.0,Mozambique,World Bank Trust Funds,3.528873600000001
Reproductive health care and family planning,2021.0,Mozambique,World Health Organization,0.9846457429999992
Reproductive health care and family planning,2021.0,Myanmar,Bill and Melinda Gates Foundation,0.36517613
Reproductive health care and family planning,2021.0,Myanmar,Bundesministerium fÃ¼r wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),0.1916691
Reproductive health care and family planning,2021.0,Myanmar,European Commission - International Partnerships,0.6953211615375
Reproductive health care and family planning,2021.0,Myanmar,"Foreign Affairs, Trade and Development Canada (DFATD)",1.0849989756081486
Reproductive health care and family planning,2021.0,Myanmar,"Foreign, Commonwealth and Development Office",8.03622293584
Reproductive health care and family planning,2021.0,Myanmar,New Zealand Ministry of Foreign Affairs and Trade,0.0020510999999999997
Reproductive health care and family planning,2021.0,Myanmar,Save The Children International,1.04007947932
Reproductive health care and family planning,2021.0,Myanmar,Sweden,0.9308326004104367
Reproductive health care and family planning,2021.0,Myanmar,U.S. Agency for International Development,6.012172869999999
Reproductive health care and family planning,2021.0,Myanmar,UNICEF,1.4298258180000003
Reproductive health care and family planning,2021.0,Myanmar,United Nations Population Fund,2.317663050516
Reproductive health care and family planning,2021.0,Myanmar,World Health Organization,1.645292285
Reproductive health care and family planning,2021.0,Namibia,UNICEF,0.24915900700000004
Reproductive health care and family planning,2021.0,Namibia,United Nations Population Fund,0.300079915674
Reproductive health care and family planning,2021.0,Namibia,World Health Organization,0.2390967889999999
Reproductive health care and family planning,2021.0,Nauru,World Health Organization,0.002957898
Reproductive health care and family planning,2021.0,Nepal,Bundesministerium fÃ¼r wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),3.934654650192
Reproductive health care and family planning,2021.0,Nepal,"Foreign Affairs, Trade and Development Canada (DFATD)",0.0014169637755280006
Reproductive health care and family planning,2021.0,Nepal,"Foreign, Commonwealth and Development Office",1.181645344
Reproductive health care and family planning,2021.0,Nepal,International Planned Parenthood Federation,0.060035000000000005
Reproductive health care and family planning,2021.0,Nepal,MSI Reproductive Choices,0.9894308315
Reproductive health care and family planning,2021.0,Nepal,Stichting Simavi,0.042919548
Reproductive health care and family planning,2021.0,Nepal,Sweden,0.0455043975373791
Reproductive health care and family planning,2021.0,Nepal,U.S. Agency for International Development,17.005064709999996
Reproductive health care and family planning,2021.0,Nepal,UNICEF,0.35327099199999995
Reproductive health care and family planning,2021.0,Nepal,United Nations Population Fund,1.789888882836
Reproductive health care and family planning,2021.0,Nepal,World Health Organization,2.564312996000003
Reproductive health care and family planning,2021.0,Netherlands (the),Stichting Simavi,0.0
Reproductive health care and family planning,2021.0,Nicaragua,"Foreign Affairs, Trade and Development Canada (DFATD)",1.0408187999999998
Reproductive health care and family planning,2021.0,Nicaragua,Plan International Netherlands,0.10117568115199997
Reproductive health care and family planning,2021.0,Nicaragua,UNICEF,0.790201412
Reproductive health care and family planning,2021.0,Nicaragua,United Nations Population Fund,0.571140693552
Reproductive health care and family planning,2021.0,Nicaragua,World Health Organization,0.15074122
Reproductive health care and family planning,2021.0,Niger (the),AFD,2.2626
Reproductive health care and family planning,2021.0,Niger (the),Bill and Melinda Gates Foundation,5.598412800000001
Reproductive health care and family planning,2021.0,Niger (the),Bundesministerium fÃ¼r wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),35.3626110887273
Reproductive health care and family planning,2021.0,Niger (the),CARE International UK,0.7130777632
Reproductive health care and family planning,2021.0,Niger (the),Federal Ministry for Economic Cooperation and Development (BMZ),1.0191424638254998
Reproductive health care and family planning,2021.0,Niger (the),"Foreign Affairs, Trade and Development Canada (DFATD)",0.6232975720849009
Reproductive health care and family planning,2021.0,Niger (the),MSI Reproductive Choices,1.2325257301860002
Reproductive health care and family planning,2021.0,Niger (the),Ministry of Foreign Affairs of the Netherlands,10.214141875
Reproductive health care and family planning,2021.0,Niger (the),Pathfinder International,6.474769
Reproductive health care and family planning,2021.0,Niger (the),Plan International Netherlands,0.052866278639999986
Reproductive health care and family planning,2021.0,Niger (the),U.S. Agency for International Development,3.36608821
Reproductive health care and family planning,2021.0,Niger (the),UNICEF,1.4531382979999992
Reproductive health care and family planning,2021.0,Niger (the),United Nations Population Fund,3.2517449609719997
Reproductive health care and family planning,2021.0,Niger (the),World Bank,2.8578656400000004
Reproductive health care and family planning,2021.0,Niger (the),World Health Organization,0.7832997489999994
Reproductive health care and family planning,2021.0,Nigeria,Aidsfonds - Soaaids Nederland,0.09900340030280001
Reproductive health care and family planning,2021.0,Nigeria,Bill and Melinda Gates Foundation,16.23711139
Reproductive health care and family planning,2021.0,Nigeria,Clinton Health Access Initiative,0.32284337551000003
Reproductive health care and family planning,2021.0,Nigeria,"Foreign Affairs, Trade and Development Canada (DFATD)",2.3766033587546422
Reproductive health care and family planning,2021.0,Nigeria,"Foreign, Commonwealth and Development Office",2.89999294376
Reproductive health care and family planning,2021.0,Nigeria,Initiative Sankofa d'Afrique de l'Ouest,0.14711804859999997
Reproductive health care and family planning,2021.0,Nigeria,International Planned Parenthood Federation,0.2532716372168255
Reproductive health care and family planning,2021.0,Nigeria,International Rescue Committee Inc.,1.2066238974999999
Reproductive health care and family planning,2021.0,Nigeria,MSI Reproductive Choices,4.245366403974001
Reproductive health care and family planning,2021.0,Nigeria,Mannion Daniels Ltd,0.08208290629385101
Reproductive health care and family planning,2021.0,Nigeria,Ministry of Foreign Affairs of the Netherlands,0.017413824399999996
Reproductive health care and family planning,2021.0,Nigeria,Options Consultancy Services,0.4309980549585001
Reproductive health care and family planning,2021.0,Nigeria,U.S. Agency for International Development,68.78860578999999
Reproductive health care and family planning,2021.0,Nigeria,UNICEF,1.2087856259999998
Reproductive health care and family planning,2021.0,Nigeria,United Nations Population Fund,8.044032363565998
Reproductive health care and family planning,2021.0,Nigeria,World Bank,48.1855641
Reproductive health care and family planning,2021.0,Nigeria,World Health Organization,5.798441998999997
Reproductive health care and family planning,2021.0,Niue,World Health Organization,0.004136304
Reproductive health care and family planning,2021.0,"North & Central America, regional",Bill and Melinda Gates Foundation,1.202643
Reproductive health care and family planning,2021.0,"North & Central America, regional",Ipas,0.95536
Reproductive health care and family planning,2021.0,"North & Central America, regional",World Bank,0.28786485000000006
Reproductive health care and family planning,2021.0,North Macedonia,UNICEF,0.181378483
Reproductive health care and family planning,2021.0,North Macedonia,United Nations Population Fund,0.12377908752
Reproductive health care and family planning,2021.0,North Macedonia,World Health Organization,0.042592993
Reproductive health care and family planning,2021.0,"Oceania, regional",International Planned Parenthood Federation,0.05653056346
Reproductive health care and family planning,2021.0,"Oceania, regional",New Zealand Ministry of Foreign Affairs and Trade,1.2309731346
Reproductive health care and family planning,2021.0,Oman,UNICEF,0.0
Reproductive health care and family planning,2021.0,Oman,United Nations Population Fund,0.0034206845639999997
Reproductive health care and family planning,2021.0,Oman,World Health Organization,0.024447019
Reproductive health care and family planning,2021.0,Pakistan,Bill and Melinda Gates Foundation,4.10668772
Reproductive health care and family planning,2021.0,Pakistan,Bundesministerium fÃ¼r wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),8.906533776349999
Reproductive health care and family planning,2021.0,Pakistan,"Foreign Affairs, Trade and Development Canada (DFATD)",0.01850102033556941
Reproductive health care and family planning,2021.0,Pakistan,"Foreign, Commonwealth and Development Office",18.72605680704
Reproductive health care and family planning,2021.0,Pakistan,Humanity & Inclusion - Handicap International UK,0.30050683498880004
Reproductive health care and family planning,2021.0,Pakistan,International Planned Parenthood Federation,3.708728238413151
Reproductive health care and family planning,2021.0,Pakistan,MSI Reproductive Choices,4.254190564400001
Reproductive health care and family planning,2021.0,Pakistan,Options Consultancy Services,0.4730222247660002
Reproductive health care and family planning,2021.0,Pakistan,U.S. Agency for International Development,6.6085889700000005
Reproductive health care and family planning,2021.0,Pakistan,UNICEF,6.293466141000001
Reproductive health care and family planning,2021.0,Pakistan,United Nations Population Fund,2.665674342396
Reproductive health care and family planning,2021.0,Pakistan,World Bank,2.8378398000000002
Reproductive health care and family planning,2021.0,Pakistan,World Health Organization,6.270993471999997
Reproductive health care and family planning,2021.0,Palau,World Health Organization,0.009283781000000001
Reproductive health care and family planning,2021.0,"Palestine, State of","Foreign Affairs, Trade and Development Canada (DFATD)",0.23745285669000002
